player_id,gsis_name,full_name,first_name,last_name,team,position,profile_id,profile_url,uniform_number,birthdate,college,height,weight,years_pro,status
00-0030213,C.Wilkins,Craig Wilkins,Craig,Wilkins,UNK,UNK,2541949,http://www.nfl.com/player/craigwilkins/2541949/profile,,11/28/1989,Old Dominion,73,243,,Unknown
00-0030211,R.Polk,Ray Polk,Ray,Polk,UNK,UNK,2539218,http://www.nfl.com/player/raypolk/2539218/profile,,4/22/1990,Colorado,73,205,,Unknown
00-0030210,J.Lotulelei,John Lotulelei,John,Lotulelei,UNK,UNK,2539992,http://www.nfl.com/player/johnlotulelei/2539992/profile,55,12/4/1991,Nevada-Las Vegas,71,235,3,Unknown
00-0030217,T.Lelito,Tim Lelito,Tim,Lelito,NO,OG,2541851,http://www.nfl.com/player/timlelito/2541851/profile,68,7/21/1989,Grand Valley State,76,315,4,Active
00-0030216,J.Hill,Josh Hill,Josh,Hill,NO,TE,2541834,http://www.nfl.com/player/joshhill/2541834/profile,89,5/21/1990,Idaho State,77,250,4,Active
00-0030215,G.Foster,Glenn Foster,Glenn,Foster,UNK,UNK,2541160,http://www.nfl.com/player/glennfoster/2541160/profile,97,5/31/1990,Illinois,76,285,3,Unknown
00-0029706,A.Brewer,Andy Brewer,Andy,Brewer,UNK,UNK,2538167,http://www.nfl.com/player/andybrewer/2538167/profile,,9/27/1986,Northwestern,75,215,1,Unknown
00-0032507,"",Marquis Lucas,Marquis,Lucas,BUF,OT,2556597,http://www.nfl.com/player/marquislucas/2556597/profile,73,3/25/1993,West Virginia,76,318,,InjuredReserve
00-0020332,D.Martin,David Martin,David,Martin,UNK,UNK,2504590,http://www.nfl.com/player/davidmartin/2504590/profile,,3/13/1979,Tennessee,76,264,10,Unknown
00-0020337,S.Smith,Steve Smith,Steve,Smith,BAL,WR,2504595,http://www.nfl.com/player/stevesmith/2504595/profile,89,5/12/1979,Utah,69,195,16,Active
00-0023973,C.Russell,Calvin Russell,Calvin,Russell,UNK,UNK,2506748,http://www.nfl.com/player/calvinrussell/2506748/profile,,6/14/1983,Tuskegee,72,190,2,Unknown
00-0019605,D.Howard,Darren Howard,Darren,Howard,UNK,UNK,2504220,http://www.nfl.com/player/darrenhoward/2504220/profile,,11/19/1976,Kansas State,75,260,10,Unknown
00-0018605,C.Ivy,Corey Ivy,Corey,Ivy,UNK,UNK,2503881,http://www.nfl.com/player/coreyivy/2503881/profile,,3/21/1977,Oklahoma,69,190,10,Unknown
00-0020055,D.Evans,Demetric Evans,Demetric,Evans,UNK,UNK,2504457,http://www.nfl.com/player/demetricevans/2504457/profile,,9/3/1979,Georgia,76,275,9,Unknown
00-0028269,N.Whitaker,Nate Whitaker,Nate,Whitaker,UNK,UNK,2530555,http://www.nfl.com/player/natewhitaker/2530555/profile,,8/29/1988,Stanford,69,183,1,Unknown
00-0028268,D.Torrence,Devon Torrence,Devon,Torrence,UNK,UNK,2495243,http://www.nfl.com/player/devontorrence/2495243/profile,,5/3/1989,Ohio State,72,190,2,Unknown
00-0030582,M.Sales,Marcus Sales,Marcus,Sales,UNK,UNK,2542274,http://www.nfl.com/player/marcussales/2542274/profile,,,Syracuse,72,195,,Unknown
00-0028263,A.Holmes,Andre Holmes,Andre,Holmes,OAK,WR,2495453,http://www.nfl.com/player/andreholmes/2495453/profile,18,6/16/1988,Hillsdale,76,210,5,Active
00-0028262,R.Hill,Ryan Hill,Ryan,Hill,UNK,UNK,2530514,http://www.nfl.com/player/ryanhill/2530514/profile,,4/15/1987,Miami (Fla.),71,207,1,Unknown
00-0028260,L.Dean,Larry Dean,Larry,Dean,UNK,UNK,2530498,http://www.nfl.com/player/larrydean/2530498/profile,53,8/7/1988,Valdosta State,72,226,5,Unknown
00-0028267,A.Reisner,Allen Reisner,Allen,Reisner,UNK,UNK,2495437,http://www.nfl.com/player/allenreisner/2495437/profile,85,9/29/1988,Iowa,75,255,3,Unknown
00-0030581,A.Yates,Adam Yates,Adam,Yates,UNK,UNK,2542275,http://www.nfl.com/player/adamyates/2542275/profile,,2/19/1990,South Carolina,73,195,,Unknown
00-0030587,M.Robinson,Mason Robinson,Mason,Robinson,UNK,UNK,2542282,http://www.nfl.com/player/masonrobinson/2542282/profile,,7/24/1989,Rutgers,69,180,,Unknown
00-0030854,"",Erik Swoope,Erik,Swoope,IND,TE,2550405,http://www.nfl.com/player/erikswoope/2550405/profile,86,5/8/1992,Miami (Fla.),77,257,1,Active
00-0030585,J.Pugh,Justin Pugh,Justin,Pugh,NYG,OG,2540195,http://www.nfl.com/player/justinpugh/2540195/profile,67,8/15/1990,Syracuse,76,301,4,Active
00-0030856,T.Washington,Tony Washington,Tony,Washington,JAC,WR,2550415,http://www.nfl.com/player/tonywashington/2550415/profile,12,10/18/1990,Appalachian State,71,195,2,InjuredReserve
00-0030859,"",Gannon Conway,Gannon,Conway,UNK,UNK,2550479,http://www.nfl.com/player/gannonconway/2550479/profile,,6/4/1989,Arizona State,76,280,1,Unknown
00-0029636,M.Avila,Michael Avila,Michael,Avila,UNK,UNK,2536837,http://www.nfl.com/player/michaelavila/2536837/profile,,11/3/1988,San Jose State,68,165,1,Unknown
00-0031621,"",Jake Rodgers,Jake,Rodgers,NYG,OT,2553236,http://www.nfl.com/player/jakerodgers/2553236/profile,65,9/10/1991,Eastern Washington,78,320,1,InjuredReserve
00-0031620,"",Deon Simon,Deon,Simon,NYJ,DT,2552678,http://www.nfl.com/player/deonsimon/2552678/profile,93,7/6/1990,Northwestern State-Louisiana,76,332,1,Active
00-0031623,"",Austin Shepherd,Austin,Shepherd,UNK,UNK,2552495,http://www.nfl.com/player/austinshepherd/2552495/profile,74,5/28/1992,Alabama,76,327,,Unknown
00-0030588,"",Jeff Olson,Jeff,Olson,UNK,UNK,2542281,http://www.nfl.com/player/jeffolson/2542281/profile,,//,Texas Christian,76,300,,Unknown
00-0028199,T.McCrae,Terrence McCrae,Terrence,McCrae,UNK,UNK,2530530,http://www.nfl.com/player/terrencemccrae/2530530/profile,,1/10/1988,Ohio U.,75,194,1,Unknown
00-0028198,M.Asiata,Matt Asiata,Matt,Asiata,MIN,RB,2495258,http://www.nfl.com/player/mattasiata/2495258/profile,44,7/24/1987,Utah,72,219,5,Active
00-0031627,"",Corey Robinson,Corey,Robinson,DET,OT,2552356,http://www.nfl.com/player/coreyrobinson/2552356/profile,70,5/21/1992,South Carolina,79,316,2,Active
00-0028195,P.Fenaroli,Paul Fenaroli,Paul,Fenaroli,UNK,UNK,2530502,http://www.nfl.com/player/paulfenaroli/2530502/profile,,9/2/1989,Stony Brook,75,310,2,Unknown
00-0028194,C.Brandon,Cory Brandon,Cory,Brandon,UNK,UNK,2530486,http://www.nfl.com/player/corybrandon/2530486/profile,65,10/5/1987,Oklahoma,79,324,1,Unknown
00-0028197,J.Masoli,Jeremiah Masoli,Jeremiah,Masoli,UNK,UNK,2530528,http://www.nfl.com/player/jeremiahmasoli/2530528/profile,,8/24/1988,Mississippi,71,220,1,Unknown
00-0028196,"",Ricky Henry,Ricky,Henry,UNK,UNK,2530513,http://www.nfl.com/player/rickyhenry/2530513/profile,65,7/27/1987,Nebraska,76,310,3,Unknown
00-0028191,C.Neild,Chris Neild,Chris,Neild,UNK,UNK,2495319,http://www.nfl.com/player/chrisneild/2495319/profile,,12/1/1987,West Virginia,74,328,5,Unknown
00-0028192,C.Ozougwu,Cheta Ozougwu,Cheta,Ozougwu,UNK,UNK,2495322,http://www.nfl.com/player/chetaozougwu/2495322/profile,95,11/18/1988,Rice,74,255,3,Unknown
00-0031209,S.Perry,Senorise Perry,Senorise,Perry,UNK,UNK,2550633,http://www.nfl.com/player/senoriseperry/2550633/profile,32,9/19/1991,Louisville,72,187,2,Unknown
00-0031999,"",Justin March-Lillard,Justin,March-Lillard,KC,LB,2553815,http://www.nfl.com/player/justinmarch-lillard/2553815/profile,59,7/5/1993,Akron,72,222,2,Active
00-0018956,B.Meester,Brad Meester,Brad,Meester,UNK,UNK,2503900,http://www.nfl.com/player/bradmeester/2503900/profile,63,3/23/1977,Northern Iowa,75,292,14,Unknown
00-0018957,M.Simoneau,Mark Simoneau,Mark,Simoneau,UNK,UNK,2503901,http://www.nfl.com/player/marksimoneau/2503901/profile,,1/16/1977,Kansas State,72,245,10,Unknown
00-0031992,"",Kenny Cook,Kenny,Cook,KC,WR,2553792,http://www.nfl.com/player/kennycook/2553792/profile,6,5/20/1992,Gardner-Webb,76,218,1,InjuredReserve
00-0018958,L.Coles,Laveranues Coles,Laveranues,Coles,UNK,UNK,2503902,http://www.nfl.com/player/laveranuescoles/2503902/profile,,12/29/1977,Florida State,71,200,11,Unknown
00-0031990,"",Brandon Person,Brandon,Person,UNK,UNK,2553841,http://www.nfl.com/player/brandonperson/2553841/profile,34,8/9/1991,Tiffin University,72,220,,Unknown
00-0031997,"",David Irving,David,Irving,DAL,DT,2553805,http://www.nfl.com/player/davidirving/2553805/profile,95,8/18/1993,Iowa State,79,285,2,Active
00-0028995,S.Hill,Stephen Hill,Stephen,Hill,UNK,UNK,2533537,http://www.nfl.com/player/stephenhill/2533537/profile,87,4/25/1991,Georgia Tech,76,215,3,Unknown
00-0028994,D.Jones,Dominique Jones,Dominique,Jones,UNK,UNK,2535724,http://www.nfl.com/player/dominiquejones/2535724/profile,86,8/15/1987,Shepherd,75,270,4,Unknown
00-0028997,J.Bernstine,Jordan Morris,Jordan,Morris,UNK,UNK,2535135,http://www.nfl.com/player/jordanmorris/2535135/profile,,5/31/1989,Iowa,71,214,1,Unknown
00-0028996,R.Crawford,Richard Crawford,Richard,Crawford,UNK,UNK,2535134,http://www.nfl.com/player/richardcrawford/2535134/profile,35,8/1/1990,Southern Methodist,71,192,3,Unknown
00-0028993,D.Turner,Dion Turner,Dion,Turner,UNK,UNK,2534883,http://www.nfl.com/player/dionturner/2534883/profile,,5/23/1989,Southern Utah,71,194,1,Unknown
00-0028992,D.Moss,Dale Moss,Dale,Moss,UNK,UNK,2534565,http://www.nfl.com/player/dalemoss/2534565/profile,13,9/24/1988,South Dakota State,75,215,1,Unknown
00-0028999,L.Adcock,Levy Adcock,Levy,Adcock,UNK,UNK,2532784,http://www.nfl.com/player/levyadcock/2532784/profile,,11/12/1988,Oklahoma State,78,324,1,Unknown
00-0028998,J.Adams,Jeff Adams,Jeff,Adams,UNK,UNK,2534763,http://www.nfl.com/player/jeffadams/2534763/profile,70,9/6/1989,Columbia,79,305,2,Unknown
00-0031202,"",Ben Gottschalk,Ben,Gottschalk,UNK,UNK,2550618,http://www.nfl.com/player/bengottschalk/2550618/profile,,2/15/1992,Southern Methodist,77,293,1,Unknown
00-0029029,M.Merletti,Matt Merletti,Matt,Merletti,UNK,UNK,2534443,http://www.nfl.com/player/mattmerletti/2534443/profile,,7/18/1988,North Carolina,71,205,1,Unknown
00-0029026,J.Foster,Jason Foster,Jason,Foster,UNK,UNK,2535713,http://www.nfl.com/player/jasonfoster/2535713/profile,68,10/21/1988,Rhode Island,75,300,1,Unknown
00-0031200,"",Courtney Bridget,Courtney,Bridget,UNK,UNK,2550612,http://www.nfl.com/player/courtneybridget/2550612/profile,,3/22/1991,Hampton,75,195,2,Unknown
00-0029022,S.Baker,Steven Baker,Steven,Baker,UNK,UNK,2534765,http://www.nfl.com/player/stevenbaker/2534765/profile,66,11/24/1988,East Carolina,80,329,1,Unknown
00-0029023,C.Chism,Cameron Chism,Cameron,Chism,UNK,UNK,2534887,http://www.nfl.com/player/cameronchism/2534887/profile,,12/25/1990,Maryland,70,190,1,Unknown
00-0029020,M.Maze,Marquis Maze,Marquis,Maze,UNK,UNK,2532904,http://www.nfl.com/player/marquismaze/2532904/profile,,3/2/1988,Alabama,68,186,1,Unknown
00-0029021,C.Anunoby,Chigbo Anunoby,Chigbo,Anunoby,UNK,UNK,2534888,http://www.nfl.com/player/chigboanunoby/2534888/profile,62,1/4/1989,Morehouse,77,320,2,Unknown
00-0025468,J.Alford,Jay Alford,Jay,Alford,UNK,UNK,2507186,http://www.nfl.com/player/jayalford/2507186/profile,,5/28/1983,Penn State,75,304,4,Unknown
00-0025469,T.Tyler,Tank Tyler,Tank,Tyler,UNK,UNK,2495765,http://www.nfl.com/player/tanktyler/2495765/profile,,2/14/1985,North Carolina State,74,325,5,Unknown
00-0025462,L.Robinson,Laurent Robinson,Laurent,Robinson,UNK,UNK,2495721,http://www.nfl.com/player/laurentrobinson/2495721/profile,,5/20/1985,Illinois State,74,205,6,Unknown
00-0025463,J.Hill,Jason Hill,Jason,Hill,UNK,UNK,2495631,http://www.nfl.com/player/jasonhill/2495631/profile,,2/20/1985,Washington State,72,202,6,Unknown
00-0025460,J.Jones,Jacoby Jones,Jacoby,Jones,UNK,UNK,2495651,http://www.nfl.com/player/jacobyjones/2495651/profile,13,7/11/1984,Lane,76,215,9,Unknown
00-0025461,Y.Figurs,Yamon Figurs,Yamon,Figurs,UNK,UNK,2495602,http://www.nfl.com/player/yamonfigurs/2495602/profile,,1/10/1982,Kansas State,71,175,5,Unknown
00-0025466,M.Sims-Walker,Mike Sims-Walker,Mike,Sims-Walker,UNK,UNK,2507184,http://www.nfl.com/player/mikesimswalker/2507184/profile,,11/21/1984,Central Florida,74,212,5,Unknown
00-0025467,P.Williams,Paul Williams,Paul,Williams,UNK,UNK,2507185,http://www.nfl.com/player/paulwilliams/2507185/profile,,12/2/1983,Fresno State,73,196,4,Unknown
00-0025464,M.Spaeth,Matt Spaeth,Matt,Spaeth,UNK,UNK,2507182,http://www.nfl.com/player/mattspaeth/2507182/profile,89,11/24/1983,Minnesota,79,262,9,Unknown
00-0025465,J.Jones,James Jones,James,Jones,UNK,UNK,2507183,http://www.nfl.com/player/jamesjones/2507183/profile,89,3/31/1984,San Jose State,73,208,9,Unknown
00-0026048,K.Lattimore,Keon Lattimore,Keon,Lattimore,UNK,UNK,2507418,http://www.nfl.com/player/keonlattimore/2507418/profile,,7/6/1984,Maryland,71,222,1,Unknown
00-0026046,S.Octavien,Steve Octavien,Steve,Octavien,UNK,UNK,2690,http://www.nfl.com/player/steveoctavien/2690/profile,,11/25/1984,Nebraska,72,255,4,Unknown
00-0026040,D.Lokey,Derek Lokey,Derek,Lokey,UNK,UNK,4271,http://www.nfl.com/player/dereklokey/4271/profile,,11/25/1985,Texas,73,300,3,Unknown
00-0026043,M.Dixon,Marcus Dixon,Marcus,Dixon,UNK,UNK,1680,http://www.nfl.com/player/marcusdixon/1680/profile,79,9/16/1984,Hampton,76,295,3,Unknown
00-0030864,A.Johnson,Anthony Johnson,Anthony,Johnson,NE,DT,2550489,http://www.nfl.com/player/anthonyjohnson/2550489/profile,96,1/24/1993,LSU,74,295,2,Active
00-0030865,"",Gator Hoskins,Gator,Hoskins,UNK,UNK,2550485,http://www.nfl.com/player/gatorhoskins/2550485/profile,89,12/19/1991,Marshall,73,248,,Unknown
00-0030866,D.Johnson,Derrell Johnson,Derrell,Johnson,UNK,UNK,2550490,http://www.nfl.com/player/derrelljohnson/2550490/profile,49,3/27/1990,East Carolina,74,257,,Unknown
00-0030867,"",Kamal Johnson,Kamal,Johnson,UNK,UNK,2550491,http://www.nfl.com/player/kamaljohnson/2550491/profile,73,12/9/1991,Temple,75,314,2,Unknown
00-0030860,O.Darkwa,Orleans Darkwa,Orleans,Darkwa,NYG,RB,2550481,http://www.nfl.com/player/orleansdarkwa/2550481/profile,26,2/28/1992,Tulane,72,215,3,Active
00-0030861,"",Tariq Edwards,Tariq,Edwards,UNK,UNK,2550482,http://www.nfl.com/player/tariqedwards/2550482/profile,,5/1/1991,Virginia Tech,74,235,,Unknown
00-0030862,"",Evan Finkenberg,Evan,Finkenberg,UNK,UNK,2550483,http://www.nfl.com/player/evanfinkenberg/2550483/profile,62,10/4/1990,Arizona State,76,305,,Unknown
00-0030868,R.Lankford,Ryan Lankford,Ryan,Lankford,UNK,UNK,2550492,http://www.nfl.com/player/ryanlankford/2550492/profile,85,12/9/1991,Illinois,71,163,1,Unknown
00-0030869,"",Tyler Larsen,Tyler,Larsen,CAR,OG,2550493,http://www.nfl.com/player/tylerlarsen/2550493/profile,69,7/8/1991,Utah,76,335,1,Active
00-0022157,J.Faine,Jeff Faine,Jeff,Faine,UNK,UNK,2505657,http://www.nfl.com/player/jefffaine/2505657/profile,,4/6/1981,Notre Dame,75,291,10,Unknown
00-0024755,J.Tucker,Jyles Tucker,Jyles,Tucker,UNK,UNK,2507121,http://www.nfl.com/player/jylestucker/2507121/profile,,9/18/1983,Wake Forest,75,258,4,Unknown
00-0022156,B.Johnson,Bryant Johnson,Bryant,Johnson,UNK,UNK,2505656,http://www.nfl.com/player/bryantjohnson/2505656/profile,,3/7/1981,Penn State,75,212,10,Unknown
00-0022155,J.Kennedy,Jimmy Kennedy,Jimmy,Kennedy,UNK,UNK,2505655,http://www.nfl.com/player/jimmykennedy/2505655/profile,,11/15/1979,Penn State,76,302,9,Unknown
00-0033108,"",Paxton Lynch,Paxton,Lynch,DEN,QB,2555316,http://www.nfl.com/player/paxtonlynch/2555316/profile,12,2/12/1994,Memphis,79,244,,Active
00-0033109,"",Javon Hargrave,Javon,Hargrave,PIT,DT,2555239,http://www.nfl.com/player/javonhargrave/2555239/profile,79,2/7/1993,South Carolina State,74,305,,Active
00-0033106,"",Jared Goff,Jared,Goff,UNK,QB,2555334,http://www.nfl.com/player/jaredgoff/2555334/profile,16,10/14/1994,California,76,215,,Active
00-0033107,"",William Jackson,William,Jackson,CIN,CB,2556367,http://www.nfl.com/player/williamjackson/2556367/profile,22,10/27/1992,Houston,72,189,,InjuredReserve
00-0033104,"",Cody Kessler,Cody,Kessler,CLE,QB,2555387,http://www.nfl.com/player/codykessler/2555387/profile,6,5/11/1993,USC,73,215,,Active
00-0033102,"",Roberto Aguayo,Roberto,Aguayo,TB,K,2555408,http://www.nfl.com/player/robertoaguayo/2555408/profile,19,5/17/1994,Florida State,72,207,,Active
00-0033103,"",Artie Burns,Artie,Burns,PIT,CB,2555344,http://www.nfl.com/player/artieburns/2555344/profile,25,5/1/1995,Miami (Fla.),72,197,,Active
00-0023158,B.Berlin,Brock Berlin,Brock,Berlin,UNK,UNK,2506214,http://www.nfl.com/player/brockberlin/2506214/profile,,7/4/1981,Miami (Fla.),73,215,3,Unknown
00-0019387,J.Hall,James Hall,James,Hall,UNK,UNK,2504071,http://www.nfl.com/player/jameshall/2504071/profile,,2/4/1977,Michigan,74,265,12,Unknown
00-0027313,B.Jackson,Brian Jackson,Brian,Jackson,UNK,UNK,494273,http://www.nfl.com/player/brianjackson/494273/profile,,5/4/1987,Oklahoma,72,212,2,Unknown
00-0027311,D.Landolt,Dennis Landolt,Dennis,Landolt,UNK,UNK,2507877,http://www.nfl.com/player/dennislandolt/2507877/profile,,10/15/1986,Penn State,76,306,1,Unknown
00-0027317,D.Warren,Donovan Warren,Donovan,Warren,UNK,UNK,496747,http://www.nfl.com/player/donovanwarren/496747/profile,,1/31/1989,Michigan,71,193,2,Unknown
00-0027314,J.Lamb,Jason Lamb,Jason,Lamb,UNK,UNK,2507879,http://www.nfl.com/player/jasonlamb/2507879/profile,,3/3/1987,Baylor,76,284,1,Unknown
00-0027318,M.Williams,Mick Williams,Mick,Williams,UNK,UNK,2507882,http://www.nfl.com/player/mickwilliams/2507882/profile,,7/3/1986,Pittsburgh,73,280,1,Unknown
00-0030628,J.Harley,Jajuan Harley,Jajuan,Harley,UNK,UNK,2543537,http://www.nfl.com/player/jajuanharley/2543537/profile,40,1/17/1991,Middle Tennessee State,73,213,1,Unknown
00-0021160,M.Colombo,Marc Colombo,Marc,Colombo,UNK,UNK,2505030,http://www.nfl.com/player/marccolombo/2505030/profile,,10/8/1978,Boston College,80,320,10,Unknown
00-0023569,M.Giordano,Matt Giordano,Matt,Giordano,UNK,UNK,2506472,http://www.nfl.com/player/mattgiordano/2506472/profile,27,10/16/1982,California,71,208,9,Unknown
00-0023564,D.Sproles,Darren Sproles,Darren,Sproles,PHI,RB,2506467,http://www.nfl.com/player/darrensproles/2506467/profile,43,6/20/1983,Kansas State,66,190,12,Active
00-0023567,J.Sanders,James Sanders,James,Sanders,UNK,UNK,2506470,http://www.nfl.com/player/jamessanders/2506470/profile,,11/11/1983,Fresno State,70,210,8,Unknown
00-0023566,C.Canty,Chris Canty,Chris,Canty,UNK,UNK,2506469,http://www.nfl.com/player/chriscanty/2506469/profile,99,11/10/1982,Virginia,79,320,11,Unknown
00-0023561,A.Pearman,Alvin Pearman,Alvin,Pearman,UNK,UNK,2506464,http://www.nfl.com/player/alvinpearman/2506464/profile,,8/10/1982,Virginia,70,196,6,Unknown
00-0023560,T.Herremans,Todd Herremans,Todd,Herremans,UNK,UNK,2506463,http://www.nfl.com/player/toddherremans/2506463/profile,79,10/13/1982,Saginaw Valley State,78,323,11,Unknown
00-0023563,D.Gandy,Dylan Gandy,Dylan,Gandy,UNK,UNK,2506466,http://www.nfl.com/player/dylangandy/2506466/profile,71,3/8/1982,Texas Tech,75,295,10,Unknown
00-0023562,C.Davis,Chauncey Davis,Chauncey,Davis,UNK,UNK,2506465,http://www.nfl.com/player/chaunceydavis/2506465/profile,,1/27/1983,Florida State,74,271,8,Unknown
00-0029946,A.Jones,Abry Jones,Abry,Jones,JAC,DT,2539230,http://www.nfl.com/player/abryjones/2539230/profile,95,9/8/1991,Georgia,76,318,4,Active
00-0030991,"",Chris Watt,Chris,Watt,SD,C,2543629,http://www.nfl.com/player/chriswatt/2543629/profile,65,8/17/1990,Notre Dame,75,310,3,PUP
00-0022782,K.Jones,Kevin Jones,Kevin,Jones,UNK,UNK,2505977,http://www.nfl.com/player/kevinjones/2505977/profile,,8/21/1982,Virginia Tech,72,225,5,Unknown
00-0022783,T.Lehman,Teddy Lehman,Teddy,Lehman,UNK,UNK,2505978,http://www.nfl.com/player/teddylehman/2505978/profile,,11/18/1981,Oklahoma,73,249,6,Unknown
00-0022780,D.Williams,D.J. Williams,D.J.,Williams,UNK,UNK,2505975,http://www.nfl.com/player/d.j.williams/2505975/profile,58,7/20/1982,Miami (Fla.),73,242,11,Unknown
00-0022781,M.Jenkins,Michael Jenkins,Michael,Jenkins,UNK,UNK,2505976,http://www.nfl.com/player/michaeljenkins/2505976/profile,,6/18/1982,Ohio State,76,214,10,Unknown
00-0022786,M.Ware,Matt Ware,Matt,Ware,UNK,UNK,2505981,http://www.nfl.com/player/mattware/2505981/profile,,12/2/1982,UCLA,75,218,8,Unknown
00-0022787,M.Schaub,Matt Schaub,Matt,Schaub,ATL,QB,2505982,http://www.nfl.com/player/mattschaub/2505982/profile,8,6/25/1981,Virginia,78,245,13,Active
00-0022785,M.Starks,Max Starks,Max,Starks,UNK,UNK,2505980,http://www.nfl.com/player/maxstarks/2505980/profile,73,1/10/1982,Florida,80,345,10,Unknown
00-0026869,J.Belcher,Jovan Belcher,Jovan,Belcher,UNK,UNK,2507746,http://www.nfl.com/player/jovanbelcher/2507746/profile,,7/24/1987,Maine,74,228,4,Unknown
00-0026868,J.Bates,Jackie Bates,Jackie,Bates,UNK,UNK,2507745,http://www.nfl.com/player/jackiebates/2507745/profile,,10/12/1986,Hampton,70,180,1,Unknown
00-0028934,B.Reed,Bert Reed,Bert,Reed,UNK,UNK,2535615,http://www.nfl.com/player/bertreed/2535615/profile,,6/1/1988,Florida State,70,183,1,Unknown
00-0026866,K.Gerard,K.J. Gerard,K.J.,Gerard,UNK,UNK,2507744,http://www.nfl.com/player/k.j.gerard/2507744/profile,,4/22/1986,Northern Arizona,73,192,3,Unknown
00-0026865,D.Willy,Drew Willy,Drew,Willy,UNK,UNK,81314,http://www.nfl.com/player/drewwilly/81314/profile,,11/13/1986,Buffalo,75,217,2,Unknown
00-0026864,I.Williams,Isaiah Williams,Isaiah,Williams,UNK,UNK,2507743,http://www.nfl.com/player/isaiahwilliams/2507743/profile,11,1/30/1987,Maryland,74,201,1,Unknown
00-0026862,W.VanDeSteeg,William VanDeSteeg,William,VanDeSteeg,UNK,UNK,2507742,http://www.nfl.com/player/williamvandesteeg/2507742/profile,,9/22/1985,Minnesota,76,256,,Unknown
00-0026860,E.Riley,Eron Riley,Eron,Riley,UNK,UNK,2507740,http://www.nfl.com/player/eronriley/2507740/profile,,8/5/1987,Duke,75,207,3,Unknown
00-0030006,M.Neloms,Martavius Neloms,Martavius,Neloms,UNK,UNK,2541733,http://www.nfl.com/player/martaviusneloms/2541733/profile,,9/4/1991,Kentucky,72,189,,Unknown
00-0024033,M.Simmons,Mark Simmons,Mark,Simmons,UNK,UNK,2506780,http://www.nfl.com/player/marksimmons/2506780/profile,,1/16/1984,Kansas,70,185,3,Unknown
00-0024030,T.Johnson,Tom Johnson,Tom,Johnson,MIN,DT,2506779,http://www.nfl.com/player/tomjohnson/2506779/profile,92,8/30/1984,Southern Mississippi,75,288,6,Active
00-0030005,J.Morgan,Jon Morgan,Jon,Morgan,UNK,UNK,2541729,http://www.nfl.com/player/jonmorgan/2541729/profile,,12/22/1989,Albany,73,233,,Unknown
00-0030000,K.Thompkins,Kenbrell Thompkins,Kenbrell,Thompkins,NYJ,WR,2539214,http://www.nfl.com/player/kenbrellthompkins/2539214/profile,10,7/29/1988,Cincinnati,72,195,4,InjuredReserve
00-0030001,J.Vellano,Joe Vellano,Joe,Vellano,UNK,UNK,2541760,http://www.nfl.com/player/joevellano/2541760/profile,72,10/30/1988,Maryland,74,300,2,Unknown
00-0028036,B.Hogan,Brandon Hogan,Brandon,Hogan,UNK,UNK,2495168,http://www.nfl.com/player/brandonhogan/2495168/profile,,4/1/1988,West Virginia,70,190,2,Unknown
00-0028525,B.Landor,Byron Landor,Byron,Landor,UNK,UNK,2530848,http://www.nfl.com/player/byronlandor/2530848/profile,,8/27/1988,Baylor,72,210,1,Unknown
00-0028034,A.Green,Alex Green,Alex,Green,UNK,UNK,2508119,http://www.nfl.com/player/alexgreen/2508119/profile,25,6/23/1988,Hawaii,74,220,4,Unknown
00-0028035,S.Fua,Sione Fua,Sione,Fua,UNK,UNK,2495282,http://www.nfl.com/player/sionefua/2495282/profile,,6/15/1988,Stanford,73,310,5,Unknown
00-0028032,K.Ellis,Kenrick Ellis,Kenrick,Ellis,UNK,UNK,2495148,http://www.nfl.com/player/kenrickellis/2495148/profile,72,12/10/1987,Hampton,76,346,5,Unknown
00-0028033,C.Brown,Curtis Brown,Curtis,Brown,UNK,UNK,2508118,http://www.nfl.com/player/curtisbrown/2508118/profile,36,9/24/1988,Texas,72,185,3,Unknown
00-0028030,J.Barksdale,Joe Barksdale,Joe,Barksdale,SD,T,2508117,http://www.nfl.com/player/joebarksdale/2508117/profile,72,1/4/1988,LSU,77,326,6,Active
00-0028031,C.Conte,Chris Conte,Chris,Conte,TB,SS,2495272,http://www.nfl.com/player/chrisconte/2495272/profile,23,2/23/1989,California,74,203,6,Active
00-0029896,A.Mellette,Aaron Mellette,Aaron,Mellette,UNK,UNK,2539221,http://www.nfl.com/player/aaronmellette/2539221/profile,13,12/28/1989,Elon,74,217,2,Unknown
00-0028039,C.Boling,Clint Boling,Clint,Boling,CIN,G,2495123,http://www.nfl.com/player/clintboling/2495123/profile,65,5/9/1989,Georgia,77,305,6,Active
00-0030477,S.Nealy,Spencer Nealy,Spencer,Nealy,UNK,UNK,2542122,http://www.nfl.com/player/spencernealy/2542122/profile,69,12/8/1989,Texas A&M,75,295,1,Unknown
00-0030476,G.Gilkey,Garrett Gilkey,Garrett,Gilkey,UNK,UNK,2540227,http://www.nfl.com/player/garrettgilkey/2540227/profile,72,7/9/1990,Chadron State,78,315,3,Unknown
00-0030475,M.Buchanan,Michael Buchanan,Michael,Buchanan,UNK,UNK,2539239,http://www.nfl.com/player/michaelbuchanan/2539239/profile,51,1/24/1991,Illinois,78,255,3,Unknown
